# Open Calphad output for GNUPLOT
# Indx Indep.var.  X(LIQUID,C)   X(BCC-A2,C)   X(FCC-A1,C)   X(GRAPHITE,C
# Line      1, with these stable phases at the end:
# BCC_A2 GRAPHITE
 139  1.794036E+03  2.059753E-01  0.000000E+00  0.000000E+00  1.000000E+00
 140  1.819036E+03  2.080639E-01  0.000000E+00  0.000000E+00  1.000000E+00
 141  1.844036E+03  2.101476E-01  0.000000E+00  0.000000E+00  1.000000E+00
 142  1.869036E+03  2.122272E-01  0.000000E+00  0.000000E+00  1.000000E+00
 143  1.894036E+03  2.143036E-01  0.000000E+00  0.000000E+00  1.000000E+00
 144  1.919036E+03  2.163775E-01  0.000000E+00  0.000000E+00  1.000000E+00
 145  1.944036E+03  2.184496E-01  0.000000E+00  0.000000E+00  1.000000E+00
 146  1.969036E+03  2.205208E-01  0.000000E+00  0.000000E+00  1.000000E+00
 147  1.994036E+03  2.225916E-01  0.000000E+00  0.000000E+00  1.000000E+00
 148  2.000000E+03  2.230857E-01  0.000000E+00  0.000000E+00  1.000000E+00
# end of line 

# Line    11, with these stable phases:
# BCC_A2 FCC_A1
 149  1.011198E+03  0.000000E+00  8.319832E-04  3.090262E-02  0.000000E+00
 150  1.011200E+03  0.000000E+00  8.319716E-04  3.090187E-02  0.000000E+00
 151  1.011205E+03  0.000000E+00  8.319483E-04  3.090037E-02  0.000000E+00
 152  1.011215E+03  0.000000E+00  8.319018E-04  3.089737E-02  0.000000E+00
 153  1.011415E+03  0.000000E+00  8.309706E-04  3.083738E-02  0.000000E+00
 154  1.011815E+03  0.000000E+00  8.291082E-04  3.071758E-02  0.000000E+00
 155  1.012615E+03  0.000000E+00  8.253824E-04  3.047873E-02  0.000000E+00
 156  1.028615E+03  0.000000E+00  7.512257E-04  2.592976E-02  0.000000E+00
 157  1.053615E+03  0.000000E+00  6.413481E-04  1.979731E-02  0.000000E+00
 158  1.078615E+03  0.000000E+00  5.315816E-04  1.460886E-02  0.000000E+00
 159  1.103615E+03  0.000000E+00  4.170915E-04  1.018181E-02  0.000000E+00
 160  1.128615E+03  0.000000E+00  2.964055E-04  6.420052E-03  0.000000E+00
 161  1.153615E+03  0.000000E+00  1.688452E-04  3.244022E-03  0.000000E+00
 162  1.178615E+03  0.000000E+00  3.433608E-05  5.854094E-04  0.000000E+00
 163  1.181223E+03  0.000000E+00  1.991646E-05  3.354092E-04  0.000000E+00
 164  1.181223E+03  0.000000E+00  1.991722E-05  3.353856E-04  0.000000E+00
 165  1.181224E+03  0.000000E+00  1.991445E-05  3.353382E-04  0.000000E+00
 166  1.181225E+03  0.000000E+00  1.990891E-05  3.352433E-04  0.000000E+00
 167  1.181245E+03  0.000000E+00  1.979806E-05  3.333449E-04  0.000000E+00
 168  1.181285E+03  0.000000E+00  1.957634E-05  3.295491E-04  0.000000E+00
 169  1.181365E+03  0.000000E+00  1.913286E-05  3.219609E-04  0.000000E+00
 170  1.182965E+03  0.000000E+00  1.024930E-05  1.711635E-04  0.000000E+00
# end of line 


# plot "ocgnu.dat" using 2:1 with lines lt 1, "" using 3:1 with lines lt 1, ...
# set term postscript color
# set output "ocg.ps"
# plot ... 
# ps2pdf ocg.ps
